index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty
12,20,Samsung Galaxy Book2 Pro 13 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),649.9,3,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,13.3,1080,1920,6,1
13,17,MSI Thin GF63 12UC-846IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graphics),529.9,3,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,2
14,2,Asus Vivobook 16X 2022 M1603QA-MB711WS Laptop (Ryzen 7-5800H/ 16GB/ 512GB SSD/ Win11 Home),573.9,3,0,11,8,16,16,SSD,512,No secondary storage,0,0,2,False,16.0,1920,1200,6,1
15,14,Lenovo IdeaPad Slim 3 82H803LKIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),474.9,3,2,2,4,8,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
16,10,HP Omen 16-wf1025TX Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),1539.9,4,2,3,20,28,16,SSD,1024,No secondary storage,0,4,1,False,16.1,2560,1440,6,1
17,14,Lenovo V15 G3 IAP 82TTA08AIN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/Win11),499.9,1,2,3,10,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
18,2,Asus TUF Gaming F15 FX506HE-HN385WS Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),759.9,4,2,3,8,16,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
19,10,HP Victus 15-fb1017AX Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),554.9,3,0,10,6,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
20,24,Wings Nuvobook V1 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),279.9,0,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1080,1920,6,1
21,10,HP 255 G9 840T7PA Laptop (AMD Athlon Silver-3050U/ 4GB/ 256GB SSD/ DOS),192.99,0,0,7,2,2,4,SSD,256,No secondary storage,0,0,2,False,15.6,1366,768,2,1
22,14,Lenovo V15 G4 82YU00W7IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),279.9,1,0,9,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
24,2,Asus Vivobook 15 X1502ZA-EJ385WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),399.9,1,2,1,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
25,2,Asus VivoBook 15 X1500EA-EJ311W Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),279.9,1,2,1,2,4,8,SSD,256,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
26,0,Acer Nitro V ANV15-51 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),779.9,2,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
27,10,HP Victus 16-s0094AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),789.9,4,0,11,8,16,16,SSD,1024,No secondary storage,0,4,1,False,16.1,1920,1080,6,1
28,22,Ultimus Elite NU14U3INF56BN-CS Laptop (10th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),199.9,0,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,14.1,1920,1080,6,1
30,10,HP Pavilion 15-eg3081TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),719.99,3,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
31,17,MSI GF63 Thin 11UC-1294IN Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB 256GB SSD/ Win11/ 4GB Graph),667.8,4,2,3,8,16,16,HDD,1024,SSD,256,4,1,False,15.6,1920,1080,6,
32,20,Samsung Galaxy Book2 NP550XED-KA1IN 15 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),449.9,1,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
33,20,Samsung Galaxy Book2 NP550XED-KA2IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),479.9,2,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
34,14,Lenovo IdeaPad Gaming 3 15IHU6 82K101GSIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),479.9,3,2,2,4,8,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
35,2,Asus Vivobook 16X 2022 M1603QA-MB502WS Laptop (Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11 Home),469.9,2,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,16.0,1920,1200,6,1
36,1,Apple MacBook Air 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ MacOS),1029.9,0,1,6,8,8,8,SSD,256,No secondary storage,0,1,0,False,13.6,2560,1664,3,1
37,6,Dell G15-5520 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),682.39,3,2,2,12,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
38,0,Acer Aspire Lite AL15-52 15 Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),469.9,2,2,2,10,12,16,SSD,1024,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
39,0,Acer Aspire Lite 15 AL15-52 Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11),349.9,1,2,1,6,8,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
40,10,HP 15s-fr5011TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),539.9,2,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
41,2,Asus Vivobook 16X 2023 K3605ZF-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),639.9,4,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1200,6,1
42,2,Asus ROG Flow X13 GV301RC-LJ132WS Gaming Laptop (AMD Ryzen 9 6900HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),1135.71,4,0,12,8,16,16,SSD,512,No secondary storage,0,4,1,True,13.4,1920,1200,6,1
43,10,HP Victus 15-fa1062TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),888.0,3,2,2,12,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
45,10,HP Victus 15-fb0150AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),535.7,3,0,10,6,12,16,SSD,512,No secondary storage,0,0,1,False,15.6,1920,1080,6,1
46,10,HP Omen 16-xf0060AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1169.9,4,0,11,8,16,16,SSD,1024,No secondary storage,0,4,1,False,16.0,1920,1080,6,1
47,10,HP Victus 15-fa0555TX  Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),708.1,3,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
48,6,Dell G15-5530 GN5530D83M6002ORB1 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),812.9,3,2,2,10,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
49,17,MSI Modern 14 C11M-030IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),359.5,1,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
51,17,MSI Thin GF63 12VE-071IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/6GB Graphics),699.9,3,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,2
53,6,Dell Vostro 3425 Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11 Home),396.49,3,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,14.0,1920,1080,6,1
56,12,Infinix INBook Y1 Plus 15 XL28 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),299.9,0,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
57,0,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),329.9,1,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
58,10,HP Victus 16-s0095AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),835.9,4,0,11,8,16,16,SSD,512,No secondary storage,0,4,1,False,16.1,1920,1080,6,1
59,10,HP Victus 15-FB1001AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),544.9,3,0,10,6,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
60,10,HP 15s-eq2132AU Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),424.99,2,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
61,12,Infinix INBook X3 Slim XL422 2023 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),279.9,0,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
62,10,HP Omen 16-u0005TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),1479.9,4,2,3,16,24,16,SSD,1024,No secondary storage,0,4,1,False,16.1,2560,1600,6,1
63,2,Asus TUF Gaming F17 FX707ZC4-HX067W Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),740.85,4,2,2,12,16,16,SSD,512,No secondary storage,0,4,1,False,17.3,1920,1080,6,1
64,6,Dell Inspiron 5430 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),864.9,3,2,3,12,16,16,SSD,1024,No secondary storage,0,3,2,False,14.0,1920,1200,6,1
65,2,Asus Vivobook 15 X1502ZA-EJ741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),609.9,3,2,3,10,16,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
66,14,Lenovo Ideapad Gaming 3 82SB00NXIN Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),569.9,3,0,10,6,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
67,6,Dell Inspiron 5630 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),724.9,3,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,16.0,2560,1600,6,1
68,2,Asus VivoBook 14 X415EA-EK344WS Notebook (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),359.9,2,2,1,2,4,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
69,2,Asus TUF Gaming F15 2023 FX507ZV-LP094W Gaming Laptop (12th Gen Core i7/ 16GB/512GB SSD/ Win11 Home/ 8GB Graph),1089.9,4,2,3,14,20,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
70,2,Asus TUF Gaming F15 FX506HF-HN025W Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),579.9,4,2,2,6,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
71,10,HP Victus 15-fa0998TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),699.99,4,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
72,10,HP Victus 15-fa0666TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),719.9,2,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
73,1,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 256GB SSD/ MacOS),1199.9,0,1,6,8,8,8,SSD,256,No secondary storage,0,1,0,False,15.3,2880,1864,3,1
74,12,Infinix INBook Y1 Plus Neo XL30 Laptop (Intel Celeron N5100/ 8GB/ 512GB SSD/ Win 11 Home),269.9,0,2,0,4,4,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
75,10,HP Pavilion x360 14-ek1010TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),778.99,3,2,2,10,12,16,SSD,1024,No secondary storage,0,3,2,True,14.0,1920,1080,6,1
76,18,Primebook 4G Android Laptop (MediaTek Kompanio 500/ 4GB/ 64GB eMMC/ Android 11),149.9,0,3,7,8,0,4,HDD,64,No secondary storage,0,2,2,False,11.6,1366,768,0,1
77,6,Dell Inspiron 3520 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),500.0,1,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
78,0,Acer Aspire 5 A515-57G UN.K9TSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),569.9,3,2,2,12,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
79,10,HP Victus 15-fa0070TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),579.9,3,2,2,8,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
80,10,HP Victus 16-e0352AX Gaming Laptop (Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),499.99,3,0,10,6,12,8,SSD,512,No secondary storage,0,4,1,False,16.1,1920,1080,6,1
81,2,Asus Vivobook S14 OLED S3402ZA-KM501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),724.9,2,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,14.0,2880,1800,6,1
82,2,Asus Vivobook S15 OLED K3502ZA-L501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),696.89,2,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
83,11,iBall Excelance CompBook Laptop (AQC/ 2GB/ 32GB/Win10),98.0,0,2,7,4,0,2,HDD,32,No secondary storage,0,3,2,False,11.6,1366,768,6,1
84,22,Ultimus Lite NU14U3INC54BN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),159.9,0,2,0,2,2,8,SSD,256,No secondary storage,0,3,2,False,14.1,1366,768,6,1
85,6,Dell G15-5530 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),839.9,4,2,2,10,16,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
86,2,Asus VivoBook 14 X1400EA-EK543WS Notebook (11th Gen Core i5/16GB/ 512GB SSD/ Win11 Home),469.9,1,2,2,4,8,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
87,10,HP Pavilion 15-EG2119TU Laptop (12th Gen Core i5/12GB RAM/ 512GB SSD/ Win11),609.9,0,2,2,12,16,12,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
88,14,Lenovo IdeaPad Slim 3 82X60013IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),449.9,0,2,1,5,6,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
89,14,Lenovo ThinkBook 15 G5 21JF002JIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ Win11),349.9,3,0,9,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
90,10,HP Victus 15-fa1145TX Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),669.9,4,2,2,8,12,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
91,14,Lenovo V15 G4 Laptop (AMD Athlon Silver 7120U/ 8GB/ 512GB SSD/ Win11 Home),244.4,0,0,7,2,2,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
92,10,HP Victus 15-fb1002AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),519.9,3,0,10,6,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
93,17,MSI Thin GF63 11SC-1629IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),549.9,2,2,2,6,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,2
94,22,Ultimus Pro NU14U3INC43BN-CS Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),119.9,0,2,0,2,2,4,SSD,128,No secondary storage,0,3,2,False,14.1,1366,768,6,1
95,14,Lenovo ThinkBook 15 G5 21JFA00BIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ Win11),489.9,3,0,11,8,16,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
96,17,MSI Katana 15 B13UDXK-1482IN Gaming Laptop (13th Gen Core i5/ 32GB/ 1TB SSD/ Win11 Home/ 6GB Graph),749.9,4,2,2,12,16,32,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,2
97,17,MSI Bravo 15 B7ED-012IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),499.9,2,0,10,6,12,8,SSD,512,No secondary storage,0,0,1,False,15.6,1920,1080,6,1
98,2,Asus Vivobook 15 X1502ZA-EJ544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),539.9,2,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
99,2,Asus Vivobook 16 2023 X1605VA-MB947WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),816.89,3,2,4,14,20,16,SSD,512,No secondary storage,0,3,2,False,16.0,1920,1200,6,1
100,14,Lenovo IdeaPad Gaming 3 82SB00V3IN Laptop (AMD Ryzen 5 6600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),638.89,2,0,10,6,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
101,14,Lenovo IdeaPad Slim 3 82RK00VWIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),370.4,1,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
102,2,Asus ROG Strix G16 2023 G614JJ-N3086WS Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),949.9,3,2,2,10,16,16,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1200,6,1
103,12,Infinix INBook X2 Slim Series XL23 2023 Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win 11 Home),359.9,1,2,2,4,8,16,SSD,1024,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
104,2,Asus Vivobook Pro 15 M6500RC-HN741WS Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),729.9,3,0,11,8,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
105,10,HP Victus 15-fb1016AX  Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),559.9,3,0,10,6,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
106,14,Lenovo Yoga 7 82YM0074IN Laptop (AMD Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win11 Home),949.9,4,0,11,8,16,16,SSD,1024,No secondary storage,0,0,2,True,14.0,2880,1800,6,1
107,10,HP 15S-FQ5202TU Laptop (12th Gen Core i5/ 8 GB RAM/ 512 GB SSD/ Win 11),518.0,1,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
109,10,HP Victus15-fb0147AX Gaming Laptop (Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),497.75,2,0,10,6,12,8,SSD,512,No secondary storage,0,0,1,False,15.6,1920,1080,6,1
110,2,Asus TUF Gaming F15  FX506HF-HN075W Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),539.9,3,2,2,6,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
112,14,Lenovo LOQ 15IRH8 82XV00F5IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),799.9,3,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
113,17,MSI Modern 15 B11M-061IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),419.9,2,2,2,4,8,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
114,0,Acer Aspire Lite AL15 Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),379.9,1,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
115,2,Asus Vivobook 14X K3405ZFB-KM752WS Laptop (12th Gen Core i7 /16GB/ 1TB SSD/Win11/ 4GB Graphic),859.9,4,2,3,10,16,16,SSD,1024,No secondary storage,0,4,1,False,14.0,2880,1800,6,1
116,0,Acer Aspire Lite 2023 AL15-51 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),394.99,2,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
117,12,Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home),579.9,2,2,3,14,20,32,SSD,1024,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
118,2,Asus Vivobook 14X K3405ZFB-KM541WS Laptop (12th Gen Core i5 /16GB/512GB SSD/Win11),679.9,4,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,14.0,2880,1800,6,1
119,0,Acer Nitro 5 AN515-58 NH.QLZSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),949.9,4,2,3,10,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
120,2,Asus TUF Gaming F15 2022 FX507ZC4-HN115W Gaming Laptop (12th Gen Core i5/ 8GB/512GB SSD/ Win11 / 4GB Graph),752.5,4,2,2,12,16,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
121,0,Acer Aspire 7 A715-76G NH.QMESI.002 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),479.9,3,2,2,8,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
122,2,Asus Zenbook 14X OLED 2023 M5401QA-KM541WS Laptop (Ryzen 5 5600H / 16GB/ 512GB SSD/ Win11 Home),669.9,2,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,14.0,2880,1800,6,1
123,10,HP Pavilion 15-eh2050AU Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11 Home),437.0,2,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
124,2,Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ952WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1549.9,4,2,4,14,20,16,SSD,1024,No secondary storage,0,4,1,False,16.0,3200,2000,6,1
125,0,Acer Predator Helios Neo 16 PHN16-71 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),1199.9,4,2,3,16,24,16,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1200,6,1
126,0,Acer Predator Helios Neo 16 NH.QLTSI.001 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),1049.9,3,2,2,14,20,16,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1200,6,1
